soda,cookware
chicken,tidbits
pork,tidbits
pork,white wine
pip fruit,tidbits
other vegetables,tidbits
whole milk,tidbits
tidbits,frozen fish
tidbits,rolls/buns
tidbits,margarine
tidbits,baking powder
tidbits,soda
tidbits,bottled beer
tidbits,white wine
tidbits,waffles
tidbits,chocolate
tidbits,candy
frozen fish,baking powder
frozen fish,white wine
frozen fish,candy
baking powder,white wine
bottled beer,candy
white wine,waffles
white wine,candy
citrus fruit,baby cosmetics
cake bar,baby cosmetics
baby cosmetics,shopping bags
frankfurter,pasta
frankfurter,specialty fat
frankfurter,candles
sausage,specialty fat
sausage,skin care
liver loaf,ham
liver loaf,chicken
liver loaf,beef
liver loaf,citrus fruit
liver loaf,tropical fruit
liver loaf,whole milk
liver loaf,butter
liver loaf,yogurt
liver loaf,whipped/sour cream
liver loaf,beverages
liver loaf,soft cheese
liver loaf,hard cheese
liver loaf,mayonnaise
liver loaf,domestic eggs
liver loaf,roll products
liver loaf,flour
liver loaf,pasta
liver loaf,margarine
liver loaf,specialty fat
liver loaf,sugar
liver loaf,soups
liver loaf,skin care
liver loaf,candles
ham,beverages
ham,mayonnaise
ham,roll products
ham,flour
ham,pasta
ham,specialty fat
ham,soups
ham,candles
chicken,candles
beef,specialty fat
beef,soups
citrus fruit,specialty fat
butter,roll products
butter,skin care
curd,mayonnaise
yogurt,candles
whipped/sour cream,candles
beverages,mayonnaise
beverages,domestic eggs
beverages,roll products
beverages,specialty fat
beverages,skin care
beverages,hygiene articles
beverages,candles
soft cheese,mayonnaise
soft cheese,roll products
soft cheese,flour
soft cheese,specialty fat
soft cheese,skin care
hard cheese,soups
cream cheese,mayonnaise
cream cheese,specialty fat
cream cheese,skin care
cream cheese,candles
mayonnaise,domestic eggs
mayonnaise,pasta
mayonnaise,specialty fat
mayonnaise,soups
mayonnaise,hygiene articles
mayonnaise,candles
domestic eggs,skin care
rolls/buns,specialty fat
roll products,pasta
roll products,specialty fat
roll products,soups
roll products,candles
flour,pasta
flour,specialty fat
flour,soups
flour,candles
pasta,sugar
pasta,skin care
pasta,hygiene articles
specialty fat,sugar
specialty fat,soups
specialty fat,skin care
specialty fat,hygiene articles
soups,skin care
soups,candles
skin care,candles
hygiene articles,candles
spread cheese,waffles
white bread,hygiene articles
ham,pork
hamburger meat,dessert
hamburger meat,butter milk
brown bread,roll products
pork,specialty fat
specialty fat,baking powder
specialty fat,cat food
specialty fat,salty snack
specialty fat,waffles
specialty fat,shopping bags
cat food,salty snack
cat food,waffles
condensed milk,bottled water
condensed milk,misc. beverages
condensed milk,bottled beer
condensed milk,bathroom cleaner
bottled water,bathroom cleaner
misc. beverages,bathroom cleaner
bottled beer,bathroom cleaner
finished products,whole milk
finished products,margarine
finished products,cereals
margarine,cereals
cereals,salty snack
pork,specialty chocolate
pork,detergent
pork,cleaner
beef,vinegar
beef,cleaner
berries,vinegar
berries,cleaner
cream cheese,cat food
cream cheese,abrasive cleaner
vinegar,cat food
vinegar,dish cleaner
vinegar,abrasive cleaner
vinegar,hygiene articles
vinegar,shopping bags
oil,abrasive cleaner
cat food,specialty chocolate
cat food,abrasive cleaner
cat food,cleaner
specialty chocolate,dish cleaner
specialty chocolate,abrasive cleaner
specialty chocolate,cleaner
specialty chocolate,hygiene articles
detergent,dish cleaner
detergent,abrasive cleaner
dish cleaner,cleaner
specialty bar,seasonal products
other vegetables,whisky
rolls/buns,whisky
bottled water,whisky
fruit/vegetable juice,whisky
canned beer,whisky
whisky,shopping bags
meat,frozen vegetables
meat,white bread
frozen dessert,brown bread
mayonnaise,canned beer
tropical fruit,zwieback
domestic eggs,zwieback
frankfurter,dog food
frankfurter,cookware
beef,dog food
beef,long life bakery product
tropical fruit,cookware
pip fruit,cookware
butter,cookware
dog food,cookware
dog food,newspapers
long life bakery product,cookware
cookware,newspapers
frozen potato products,potted plants
chicken,cat food
herbs,dessert
herbs,beverages
herbs,cat food
beverages,cat food
tropical fruit,flower (seeds)
pip fruit,dishes
pip fruit,flower (seeds)
other vegetables,flower (seeds)
napkins,flower (seeds)
dishes,flower (seeds)
hamburger meat,beverages
hamburger meat,brandy
hamburger meat,male cosmetics
pip fruit,brandy
pip fruit,male cosmetics
whole milk,male cosmetics
curd,brandy
curd,male cosmetics
curd,cookware
beverages,brandy
beverages,male cosmetics
brandy,male cosmetics
brandy,cookware
male cosmetics,cookware
sausage,Instant food products
sausage,popcorn
tropical fruit,Instant food products
tropical fruit,popcorn
whole milk,house keeping products
yogurt,Instant food products
yogurt,popcorn
processed cheese,Instant food products
processed cheese,house keeping products
pastry,popcorn
pastry,house keeping products
margarine,Instant food products
margarine,popcorn
margarine,house keeping products
Instant food products,popcorn
Instant food products,house keeping products
popcorn,house keeping products
frankfurter,curd cheese
whipped/sour cream,curd cheese
curd cheese,domestic eggs
curd cheese,baking powder
curd cheese,bottled water
curd cheese,canned beer
curd cheese,candy
curd cheese,napkins
cat food,canned beer
cat food,candy
sausage,jam
root vegetables,jam
other vegetables,jam
butter,jam
whipped/sour cream,jam
processed cheese,baking powder
processed cheese,jam
sugar,jam
baking powder,jam
jam,coffee
jam,bottled water
jam,fruit/vegetable juice
jam,salty snack
jam,long life bakery product
jam,candy
jam,napkins
dessert,sweet spreads
turkey,pork
turkey,hamburger meat
turkey,onions
turkey,butter
turkey,waffles
turkey,candy
beef,candy
hamburger meat,candy
onions,waffles
butter milk,oil
butter milk,candy
oil,candy
rolls/buns,cleaner
white bread,cleaner
canned vegetables,cleaner
soda,cleaner
dessert,chewing gum
dessert,softener
UHT-milk,chewing gum
UHT-milk,softener
canned beer,softener
chewing gum,softener
liver loaf,pet care
liver loaf,waffles
liver loaf,chocolate
pet care,chocolate
liver loaf,turkey
liver loaf,UHT-milk
liver loaf,dental care
liver loaf,dishes
turkey,pasta
turkey,chocolate
turkey,dental care
UHT-milk,pasta
pasta,dental care
pasta,dishes
waffles,dental care
chocolate,dishes
dental care,dishes
pork,flower (seeds)
pork,soft cheese
pork,sliced cheese
onions,ice cream
onions,semi-finished bread
butter,semi-finished bread
sliced cheese,semi-finished bread
ice cream,semi-finished bread
hard cheese,specialty cheese
hard cheese,cat food
specialty cheese,rolls/buns
specialty cheese,cat food
chocolate,specialty chocolate
sausage,salt
meat,salt
ham,rice
ham,canned vegetables
ham,female sanitary products
hard cheese,canned vegetables
hard cheese,female sanitary products
frozen meals,rice
frozen meals,soups
frozen meals,canned vegetables
frozen meals,female sanitary products
rice,soups
rice,baking powder
rice,canned vegetables
rice,bottled beer
rice,female sanitary products
soups,canned vegetables
soups,female sanitary products
baking powder,canned vegetables
baking powder,female sanitary products
canned vegetables,bottled beer
canned vegetables,female sanitary products
bottled beer,female sanitary products
pork,salt
onions,salt
packaged fruit/vegetables,salt
hard cheese,salt
herbs,white bread
tropical fruit,chewing gum
pip fruit,chewing gum
frankfurter,berries
frankfurter,ketchup
meat,ketchup
meat,misc. beverages
tropical fruit,ketchup
berries,ketchup
whipped/sour cream,ketchup
domestic eggs,ketchup
margarine,ketchup
ketchup,misc. beverages
ketchup,canned beer
ketchup,salty snack
misc. beverages,salty snack
salt,chocolate
salt,specialty bar
chocolate,specialty bar
sausage,organic sausage
sausage,canned vegetables
organic sausage,citrus fruit
organic sausage,berries
organic sausage,yogurt
organic sausage,whipped/sour cream
organic sausage,domestic eggs
organic sausage,rolls/buns
organic sausage,canned vegetables
organic sausage,salty snack
organic sausage,newspapers
berries,canned vegetables
canned vegetables,salty snack
canned vegetables,newspapers
pastry,softener
canned beer,detergent
detergent,softener
frankfurter,cleaner
sliced cheese,flour
sliced cheese,cleaner
frozen meals,flour
frozen dessert,cleaner
frozen dessert,shopping bags
flour,cleaner
flour,shopping bags
sugar,cleaner
pip fruit,kitchen towels
root vegetables,kitchen towels
chewing gum,kitchen towels
red/blush wine,specialty chocolate
onions,vinegar
onions,pet care
vinegar,pet care
vinegar,specialty bar
pet care,specialty bar
berries,soft cheese
meat,detergent
white bread,detergent
sugar,detergent
canned fish,candles
hamburger meat,baking powder
hamburger meat,sweet spreads
baking powder,sweet spreads
bottled water,prosecco
fruit/vegetable juice,prosecco
beverages,long life bakery product
beverages,chocolate marshmallow
citrus fruit,ketchup
pip fruit,flour
pip fruit,oil
pip fruit,ketchup
grapes,flour
grapes,ketchup
grapes,dish cleaner
dessert,ketchup
dessert,detergent
dessert,dish cleaner
butter milk,ketchup
flour,ketchup
flour,detergent
sugar,ketchup
ketchup,detergent
ketchup,dish cleaner
tropical fruit,dish cleaner
soft cheese,jam
soft cheese,misc. beverages
cream cheese,jam
domestic eggs,jam
brown bread,jam
jam,misc. beverages
napkins,potted plants
root vegetables,light bulbs
bottled beer,abrasive cleaner
bottled beer,light bulbs
abrasive cleaner,light bulbs
roll products,vinegar
roll products,shopping bags
sausage,dog food
canned vegetables,dog food
ham,dishes
hamburger meat,red/blush wine
brown bread,dishes
sugar,red/blush wine
red/blush wine,dishes
citrus fruit,frozen potato products
chicken,ice cream
chicken,chocolate marshmallow
dessert,chocolate marshmallow
butter milk,ice cream
butter milk,chocolate marshmallow
butter milk,napkins
butter milk,potted plants
ice cream,margarine
ice cream,chocolate
ice cream,chocolate marshmallow
ice cream,detergent
soda,chocolate marshmallow
salty snack,hygiene articles
chocolate,detergent
chocolate marshmallow,detergent
chocolate marshmallow,potted plants
ham,meat
meat,candy
semi-finished bread,candy
long life bakery product,potted plants
ham,detergent
ham,house keeping products
grapes,semi-finished bread
grapes,house keeping products
onions,house keeping products
other vegetables,house keeping products
whipped/sour cream,house keeping products
soft cheese,oil
soft cheese,bottled water
soft cheese,detergent
soft cheese,house keeping products
frozen vegetables,cat food
frozen vegetables,house keeping products
white bread,house keeping products
semi-finished bread,cat food
semi-finished bread,detergent
semi-finished bread,house keeping products
oil,house keeping products
cat food,house keeping products
fruit/vegetable juice,house keeping products
frozen meals,canned beer
frozen meals,red/blush wine
red/blush wine,salty snack
zwieback,oil
zwieback,mustard
zwieback,chocolate
ham,frozen dessert
ham,sweet spreads
frozen meals,sweet spreads
frozen meals,long life bakery product
frozen meals,specialty bar
frozen meals,hygiene articles
frozen dessert,long life bakery product
frozen dessert,specialty bar
sweet spreads,soda
sweet spreads,specialty bar
sweet spreads,hygiene articles
sweet spreads,newspapers
long life bakery product,hygiene articles
specialty bar,hygiene articles
butter milk,chewing gum
misc. beverages,liquor
ham,light bulbs
herbs,cream cheese
herbs,light bulbs
cream cheese,light bulbs
meat,grapes
frozen meals,pet care
canned fruit,meat spreads
packaged fruit/vegetables,frozen meals
packaged fruit/vegetables,instant coffee
packaged fruit/vegetables,female sanitary products
white bread,female sanitary products
instant coffee,female sanitary products
instant coffee,potted plants
female sanitary products,newspapers
female sanitary products,potted plants
white bread,sparkling wine
beef,sweet spreads
beverages,sweet spreads
cream cheese,sweet spreads
sweet spreads,chocolate
onions,cream cheese
onions,long life bakery product
sugar,seasonal products
curd,jam
dog food,soda
dog food,bottled beer
packaged fruit/vegetables,chewing gum
packaged fruit/vegetables,hygiene articles
misc. beverages,chewing gum
misc. beverages,specialty bar
chewing gum,specialty bar
specialty bar,potted plants
specialty fat,specialty bar
finished products,beef
finished products,spread cheese
finished products,specialty chocolate
finished products,hair spray
beef,hair spray
tropical fruit,hair spray
spread cheese,chocolate
spread cheese,specialty chocolate
spread cheese,hair spray
rolls/buns,hair spray
waffles,hair spray
chocolate,hair spray
specialty chocolate,hair spray
hair spray,shopping bags
whole milk,pudding powder
sugar,pudding powder
root vegetables,female sanitary products
brown bread,female sanitary products
brandy,dish cleaner
brandy,female sanitary products
brandy,napkins
detergent,female sanitary products
dish cleaner,female sanitary products
female sanitary products,napkins
frozen fruits,detergent
domestic eggs,salt
grapes,hygiene articles
berries,frozen meals
butter milk,cat food
frozen meals,cat food
meat,spices
spices,coffee
bottled beer,chocolate marshmallow
oil,female sanitary products
female sanitary products,cling film/bags
tropical fruit,specialty bar
tropical fruit,photo/film
pip fruit,ice cream
pip fruit,photo/film
grapes,long life bakery product
grapes,chewing gum
ice cream,chewing gum
ice cream,photo/film
frozen potato products,pastry
frozen potato products,misc. beverages
frozen potato products,long life bakery product
frozen potato products,chewing gum
frozen potato products,photo/film
misc. beverages,photo/film
salty snack,photo/film
long life bakery product,photo/film
chewing gum,photo/film
specialty bar,photo/film
grapes,condensed milk
grapes,roll products
root vegetables,condensed milk
butter,condensed milk
whipped/sour cream,condensed milk
condensed milk,roll products
liver loaf,pip fruit
liver loaf,grapes
liver loaf,baking powder
butter,white wine
flour,white wine
flour,specialty chocolate
sugar,white wine
sugar,specialty chocolate
herbs,roll products
herbs,vinegar
herbs,newspapers
roll products,newspapers
pasta,jam
pasta,sweet spreads
jam,sweet spreads
jam,chocolate
rolls/buns,liquor
citrus fruit,meat spreads
tropical fruit,meat spreads
berries,meat spreads
brown bread,meat spreads
beverages,potted plants
butter,cleaner
frozen vegetables,cleaner
brown bread,cleaner
fruit/vegetable juice,cleaner
coffee,bathroom cleaner
liquor (appetizer),bathroom cleaner
citrus fruit,decalcifier
tropical fruit,decalcifier
whole milk,decalcifier
rolls/buns,decalcifier
bottled water,decalcifier
long life bakery product,decalcifier
fish,cling film/bags
dessert,cling film/bags
meat,frozen potato products
frozen potato products,detergent
rolls/buns,jam
sausage,fish
fish,brown bread
turkey,grapes
turkey,pickled vegetables
turkey,jam
turkey,cat food
citrus fruit,jam
tropical fruit,jam
grapes,jam
onions,pickled vegetables
onions,jam
pastry,jam
pickled vegetables,jam
pickled vegetables,cat food
jam,cat food
onions,roll products
curd,ice cream
curd,Instant food products
ice cream,Instant food products
ice cream,canned fish
frozen vegetables,sweet spreads
sweet spreads,bottled water
sweet spreads,skin care
skin care,newspapers
whipped/sour cream,flower (seeds)
canned fruit,dog food
canned fruit,detergent
dog food,misc. beverages
dog food,detergent
meat,chewing gum
liver loaf,packaged fruit/vegetables
vinegar,mustard
flour,vinegar
salt,vinegar
sausage,dental care
pip fruit,dental care
whipped/sour cream,dental care
detergent,dental care
meat,long life bakery product
pickled vegetables,long life bakery product
sausage,snack products
root vegetables,canned fruit
root vegetables,snack products
other vegetables,canned fruit
dessert,canned fruit
dessert,snack products
canned fruit,snack products
canned fruit,waffles
snack products,waffles
frankfurter,white wine
frozen dessert,white wine
frozen dessert,chewing gum
white wine,chewing gum
roll products,house keeping products
sugar,house keeping products
napkins,house keeping products
beverages,specialty chocolate
beverages,candy
sausage,cream
cream,cream cheese
cream,canned beer
herbs,dog food
oil,dog food
fish,UHT-milk
frankfurter,decalcifier
sausage,decalcifier
berries,decalcifier
yogurt,decalcifier
brown bread,decalcifier
pastry,decalcifier
margarine,decalcifier
waffles,decalcifier
decalcifier,napkins
frozen meals,semi-finished bread
liver loaf,organic sausage
liver loaf,fruit/vegetable juice
organic sausage,pastry
organic sausage,candles
pork,canned fish
canned fish,cat food
pork,pasta
pork,female sanitary products
beef,seasonal products
beef,female sanitary products
flour,female sanitary products
pasta,seasonal products
pasta,female sanitary products
oil,seasonal products
waffles,female sanitary products
seasonal products,female sanitary products
root vegetables,cookware
frozen meals,oil
frozen meals,dishes
frozen meals,cookware
pasta,cookware
oil,cookware
fruit/vegetable juice,cookware
waffles,cookware
dishes,cookware
pip fruit,sweet spreads
sweet spreads,napkins
sweet spreads,dishes
sauces,softener
yogurt,condensed milk
condensed milk,pickled vegetables
condensed milk,brandy
pickled vegetables,brandy
onions,salty snack
canned vegetables,house keeping products
soda,house keeping products
salty snack,house keeping products
bottled beer,house keeping products
UHT-milk,semi-finished bread
UHT-milk,pickled vegetables
semi-finished bread,pickled vegetables
meat,specialty chocolate
pip fruit,popcorn
bottled beer,popcorn
chewing gum,candles
herbs,canned fish
white bread,canned fish
beverages,mustard
ham,honey
pip fruit,honey
rolls/buns,honey
honey,newspapers
curd,ketchup
curd,cling film/bags
mayonnaise,ketchup
mayonnaise,cling film/bags
brown bread,ketchup
brown bread,cling film/bags
margarine,cling film/bags
sugar,cling film/bags
ketchup,cling film/bags
turkey,instant coffee
turkey,specialty bar
oil,instant coffee
instant coffee,specialty bar
processed cheese,softener
processed cheese,decalcifier
frozen vegetables,decalcifier
domestic eggs,decalcifier
white bread,decalcifier
rice,detergent
rice,decalcifier
rice,shopping bags
soda,decalcifier
detergent,decalcifier
softener,decalcifier
decalcifier,shopping bags
tropical fruit,pet care
pickled vegetables,pet care
hamburger meat,mayonnaise
hamburger meat,canned fruit
hamburger meat,tea
hamburger meat,candles
butter,canned fruit
butter,tea
mayonnaise,canned fruit
mayonnaise,canned fish
mayonnaise,tea
pastry,canned fruit
rice,canned fish
rice,tea
rice,candles
canned fruit,canned fish
canned fruit,coffee
canned fruit,tea
canned fruit,candles
canned fish,tea
coffee,tea
tea,candles
curd cheese,rolls/buns
curd cheese,brown bread
curd cheese,Instant food products
butter,liquor
flour,canned fish
canned fish,waffles
root vegetables,liquor
sugar,liquor
meat,salad dressing
pork,salad dressing
onions,salad dressing
salad dressing,domestic eggs
salad dressing,white bread
salad dressing,flour
salad dressing,salt
salad dressing,bottled beer
white bread,flour
white bread,salt
sausage,pudding powder
sausage,male cosmetics
yogurt,pudding powder
pastry,pudding powder
pudding powder,bottled water
pudding powder,soda
pudding powder,bottled beer
pudding powder,canned beer
pudding powder,male cosmetics
pudding powder,flower (seeds)
soda,male cosmetics
bottled beer,male cosmetics
canned beer,flower (seeds)
male cosmetics,flower (seeds)
frozen meals,flower (seeds)
baking powder,candles
baking powder,photo/film
candles,photo/film
fruit/vegetable juice,nut snack
pastry,dog food
sliced cheese,mayonnaise
specialty bar,candy
hamburger meat,long life bakery product
roll products,potted plants
whole milk,cooking chocolate
baking powder,cooking chocolate
bottled water,cooking chocolate
bottled water,candles
soda,cooking chocolate
cooking chocolate,candles
dessert,hard cheese
curd,softener
frankfurter,condensed milk
condensed milk,cream cheese
pip fruit,sauces
other vegetables,sauces
butter milk,sauces
butter milk,cling film/bags
frozen vegetables,sauces
soups,sauces
soups,long life bakery product
sauces,fruit/vegetable juice
sauces,long life bakery product
sauces,cling film/bags
white wine,dishes
sausage,potato products
pip fruit,potato products
sausage,specialty cheese
specialty cheese,misc. beverages
dessert,spices
spices,bottled beer
grapes,canned fish
turkey,berries
turkey,herbs
turkey,sauces
turkey,bottled water
turkey,rubbing alcohol
turkey,flower (seeds)
pip fruit,rubbing alcohol
berries,herbs
berries,sauces
berries,flower (seeds)
root vegetables,sauces
herbs,sauces
herbs,pickled vegetables
herbs,rubbing alcohol
herbs,flower (seeds)
butter,sauces
butter,pickled vegetables
frozen vegetables,rubbing alcohol
frozen vegetables,flower (seeds)
sauces,rubbing alcohol
sauces,hygiene articles
sauces,flower (seeds)
pickled vegetables,rubbing alcohol
pickled vegetables,flower (seeds)
rubbing alcohol,flower (seeds)
hygiene articles,flower (seeds)
specialty chocolate,seasonal products
finished products,bottled water
finished products,popcorn
mayonnaise,misc. beverages
UHT-milk,red/blush wine
meat,hygiene articles
rolls/buns,pet care
sweet spreads,cat food
sweet spreads,pet care
pet care,hygiene articles
UHT-milk,zwieback
zwieback,hygiene articles
salt,pasta
salt,specialty fat
salt,newspapers
specialty fat,newspapers
whipped/sour cream,female sanitary products
pastry,female sanitary products
vinegar,female sanitary products
processed cheese,female sanitary products
meat,cooking chocolate
citrus fruit,cooking chocolate
pip fruit,cooking chocolate
curd,cooking chocolate
yogurt,cooking chocolate
whipped/sour cream,cooking chocolate
domestic eggs,cooking chocolate
pastry,cooking chocolate
flour,cooking chocolate
fruit/vegetable juice,cooking chocolate
bottled beer,cooking chocolate
salty snack,cooking chocolate
chocolate,cooking chocolate
cooking chocolate,hygiene articles
cooking chocolate,napkins
cooking chocolate,shopping bags
citrus fruit,sweet spreads
butter,sweet spreads
frankfurter,jam
frozen vegetables,jam
whipped/sour cream,popcorn
rice,popcorn
frozen meals,chocolate
salt,chewing gum
frozen vegetables,dish cleaner
pip fruit,zwieback
zwieback,fruit/vegetable juice
zwieback,potted plants
onions,potted plants
soups,potted plants
grapes,canned vegetables
grapes,tea
grapes,snack products
oil,snack products
canned vegetables,tea
canned vegetables,snack products
tea,snack products
fruit/vegetable juice,snack products
frozen fish,flour
frozen fish,chewing gum
flour,chewing gum
sugar,chewing gum
meat,organic sausage
meat,UHT-milk
meat,female sanitary products
organic sausage,whole milk
organic sausage,butter
organic sausage,UHT-milk
organic sausage,frozen vegetables
organic sausage,pickled vegetables
organic sausage,cat food
organic sausage,female sanitary products
butter,female sanitary products
UHT-milk,cat food
frozen vegetables,female sanitary products
pickled vegetables,female sanitary products
cat food,female sanitary products
sauces,red/blush wine
sauces,dish cleaner
pip fruit,canned vegetables
canned vegetables,cat food
canned vegetables,shopping bags
pork,sweet spreads
butter milk,softener
butter milk,house keeping products
softener,house keeping products
candy,potted plants
whipped/sour cream,liquor
canned beer,liquor
sliced cheese,potted plants
cream cheese,ice cream
instant coffee,bottled water
instant coffee,bottled beer
instant coffee,red/blush wine
dessert,zwieback
frozen meals,canned fish
pork,instant coffee
hamburger meat,instant coffee
hamburger meat,specialty bar
hamburger meat,seasonal products
cream cheese,instant coffee
spread cheese,pasta
spread cheese,specialty bar
spread cheese,seasonal products
frozen vegetables,specialty bar
pasta,instant coffee
pasta,specialty bar
instant coffee,seasonal products
sliced cheese,pasta
mayonnaise,specialty chocolate
pasta,specialty chocolate
frankfurter,salad dressing
citrus fruit,salad dressing
other vegetables,salad dressing
whipped/sour cream,salad dressing
whipped/sour cream,frozen potato products
UHT-milk,salad dressing
UHT-milk,frozen potato products
salad dressing,frozen potato products
salad dressing,salty snack
salad dressing,newspapers
frozen potato products,pasta
frozen potato products,instant coffee
frozen potato products,cake bar
frozen potato products,seasonal products
pasta,bottled beer
instant coffee,cake bar
condensed milk,hard cheese
condensed milk,detergent
hard cheese,detergent
sausage,herbs
meat,turkey
turkey,whipped/sour cream
turkey,soft cheese
turkey,cream cheese
pip fruit,semi-finished bread
herbs,soft cheese
herbs,pastry
liver loaf,pork
liver loaf,dessert
liver loaf,brown bread
liver loaf,oil
liver loaf,dog food
pork,dog food
dessert,dog food
semi-finished bread,dog food
spread cheese,softener
margarine,softener
sliced cheese,roll products
roll products,rum
roll products,waffles
roll products,chocolate
coffee,rum
bottled water,rum
bottled beer,rum
canned beer,rum
rum,waffles
rum,chocolate
liquor (appetizer),specialty bar
frozen vegetables,ketchup
frozen vegetables,cereals
ketchup,cereals
ketchup,soda
cereals,cling film/bags
canned fish,cling film/bags
turkey,hard cheese
turkey,cereals
turkey,long life bakery product
hamburger meat,cereals
cereals,specialty chocolate
candy,hygiene articles
dessert,frozen potato products
soft cheese,frozen potato products
onions,male cosmetics
chewing gum,male cosmetics
chewing gum,cling film/bags
male cosmetics,napkins
male cosmetics,cling film/bags
semi-finished bread,white wine
ham,syrup
meat,frozen fish
meat,ice cream
meat,syrup
pork,syrup
tropical fruit,syrup
pip fruit,syrup
grapes,frozen fish
grapes,syrup
whole milk,syrup
frozen meals,ice cream
frozen meals,syrup
frozen fish,ice cream
frozen fish,pastry
frozen fish,syrup
frozen fish,detergent
ice cream,syrup
domestic eggs,syrup
pastry,syrup
soda,syrup
syrup,detergent
instant coffee,misc. beverages
domestic eggs,sweet spreads
Instant food products,salty snack
Instant food products,cake bar
Instant food products,chewing gum
cake bar,napkins
sweet spreads,seasonal products
ice cream,dishes
ice cream,roll products
ice cream,candles
roll products,Instant food products
Instant food products,candles
pastry,canned vegetables
canned vegetables,long life bakery product
ham,specialty cheese
specialty cheese,newspapers
butter,vinegar
cream cheese,softener
domestic eggs,vinegar
vinegar,softener
citrus fruit,artif. sweetener
pip fruit,artif. sweetener
artif. sweetener,dog food
artif. sweetener,coffee
dog food,coffee
pork,ketchup
ketchup,pickled vegetables
fish,citrus fruit
fish,soda
fish,fruit/vegetable juice
fish,bathroom cleaner
fish,soap
citrus fruit,bathroom cleaner
berries,bathroom cleaner
berries,soap
whipped/sour cream,bathroom cleaner
whipped/sour cream,soap
soda,soap
bathroom cleaner,soap
berries,semi-finished bread
berries,canned fruit
whipped/sour cream,canned fruit
semi-finished bread,canned fruit
butter,pet care
cream cheese,pet care
cream cheese,cling film/bags
vinegar,cling film/bags
pet care,cling film/bags
citrus fruit,condensed milk
citrus fruit,specialty vegetables
citrus fruit,male cosmetics
berries,condensed milk
berries,specialty vegetables
berries,male cosmetics
berries,cling film/bags
onions,condensed milk
onions,specialty vegetables
other vegetables,specialty vegetables
condensed milk,specialty vegetables
condensed milk,dish cleaner
condensed milk,male cosmetics
condensed milk,cling film/bags
soft cheese,specialty vegetables
soft cheese,male cosmetics
soft cheese,cling film/bags
oil,specialty vegetables
oil,male cosmetics
pickled vegetables,specialty vegetables
pickled vegetables,dish cleaner
pickled vegetables,male cosmetics
specialty vegetables,coffee
specialty vegetables,bottled water
specialty vegetables,bottled beer
specialty vegetables,dish cleaner
specialty vegetables,male cosmetics
specialty vegetables,cling film/bags
coffee,cling film/bags
bottled beer,cling film/bags
dish cleaner,male cosmetics
sausage,sweet spreads
chicken,jam
chicken,sweet spreads
beef,jam
pip fruit,jam
onions,mayonnaise
onions,sweet spreads
soft cheese,sweet spreads
mayonnaise,jam
mayonnaise,sweet spreads
margarine,jam
margarine,sweet spreads
jam,dish cleaner
sweet spreads,dish cleaner
frozen meals,snack products
white bread,snack products
snack products,hygiene articles
sausage,ketchup
chicken,frozen meals
chicken,ketchup
chicken,ready soups
chicken,popcorn
pip fruit,ready soups
pip fruit,canned beer
berries,spices
berries,ready soups
berries,popcorn
other vegetables,popcorn
dessert,ready soups
yogurt,spices
frozen vegetables,spices
frozen vegetables,ready soups
frozen vegetables,popcorn
frozen meals,ketchup
frozen meals,spices
frozen meals,ready soups
brown bread,spices
brown bread,ready soups
brown bread,popcorn
semi-finished bread,ketchup
semi-finished bread,spices
ketchup,spices
ketchup,ready soups
ketchup,popcorn
spices,ready soups
spices,soda
spices,canned beer
spices,popcorn
ready soups,soda
ready soups,canned beer
ready soups,popcorn
canned beer,popcorn
cream cheese,pickled vegetables
oil,misc. beverages
cat food,long life bakery product
misc. beverages,dishes
white bread,ketchup
ketchup,fruit/vegetable juice
ketchup,shopping bags
whipped/sour cream,sauces
sauces,coffee
sauces,newspapers
onions,frozen meals
frozen meals,vinegar
vinegar,canned vegetables
vinegar,salty snack
root vegetables,syrup
onions,UHT-milk
UHT-milk,syrup
frozen dessert,margarine
frozen dessert,syrup
sausage,curd cheese
sausage,flower soil/fertilizer
citrus fruit,curd cheese
citrus fruit,flower soil/fertilizer
other vegetables,flower soil/fertilizer
dessert,curd cheese
dessert,seasonal products
dessert,flower soil/fertilizer
yogurt,flower soil/fertilizer
whipped/sour cream,flower soil/fertilizer
hard cheese,semi-finished bread
hard cheese,seasonal products
hard cheese,flower soil/fertilizer
hard cheese,flower (seeds)
curd cheese,white bread
curd cheese,semi-finished bread
curd cheese,seasonal products
curd cheese,softener
curd cheese,flower soil/fertilizer
curd cheese,flower (seeds)
white bread,seasonal products
white bread,flower soil/fertilizer
white bread,flower (seeds)
semi-finished bread,seasonal products
semi-finished bread,softener
semi-finished bread,flower soil/fertilizer
semi-finished bread,flower (seeds)
cat food,seasonal products
cat food,softener
cat food,flower soil/fertilizer
cat food,flower (seeds)
bottled water,flower soil/fertilizer
seasonal products,softener
seasonal products,flower soil/fertilizer
seasonal products,flower (seeds)
softener,flower soil/fertilizer
flower soil/fertilizer,flower (seeds)
onions,spices
spices,cat food
spices,newspapers
specialty bar,cling film/bags
onions,female sanitary products
dessert,female sanitary products
domestic eggs,female sanitary products
fruit/vegetable juice,female sanitary products
long life bakery product,female sanitary products
chocolate,female sanitary products
pork,jam
berries,jam
sliced cheese,jam
berries,chewing gum
chewing gum,seasonal products
seasonal products,newspapers
pork,potato products
onions,potato products
pastry,potato products
specialty fat,soda
